eventdate,series,video,site_name,site_type,starts,siteTypeStarts,nameOfDay,startOfWeek
2019-04-06,Superstore,Secret Shopper,Bravo Chromecast App,Watch,1489,2132358,Saturday,2019-04-01
2019-03-31,Superstore,Secret Shopper,Bravo Apple TV App,Watch,1485,2132358,Sunday,2019-03-25
2019-03-30,Superstore,Secret Shopper,Bravo Apple TV App,Watch,1480,2132358,Saturday,2019-03-25
2019-04-05,Superstore,Secret Shopper,Bravo FEP,Watch,1439,2132358,Friday,2019-04-01
2019-04-06,Superstore,Secret Shopper,Bravo FireTV App,Watch,1361,2132358,Saturday,2019-04-01
2019-04-10,Superstore,Secret Shopper,Bravo FireTV App,Watch,1361,2132358,Wednesday,2019-04-08
2019-04-10,Superstore,Secret Shopper,Bravo iPad App,Watch,1349,2132358,Wednesday,2019-04-08
2019-04-09,Superstore,Secret Shopper,Bravo Android Tablet Apps,Watch,1317,2132358,Tuesday,2019-04-08
2019-04-06,Superstore,Secret Shopper,Bravo iPhone App,Watch,1316,2132358,Saturday,2019-04-01
2019-03-30,Superstore,Secret Shopper,Bravo Roku App,Watch,1305,2132358,Saturday,2019-03-25
2019-04-01,Superstore,Secret Shopper,Bravo iPhone App,Watch,1302,2132358,Monday,2019-04-01
2019-04-03,Superstore,Secret Shopper,Bravo iPad App,Watch,1280,2132358,Wednesday,2019-04-01
2019-04-08,Superstore,Secret Shopper,Bravo FireTV App,Watch,1259,2132358,Monday,2019-04-08
2019-04-12,Superstore,Secret Shopper,Bravo iPhone App,Watch,1187,2132358,Friday,2019-04-08
2019-04-03,Superstore,Secret Shopper,Bravo FEP,Watch,1180,2132358,Wednesday,2019-04-01
2019-04-06,Superstore,Secret Shopper,Bravo iPad App,Watch,1144,2132358,Saturday,2019-04-01
2019-03-29,Superstore,Secret Shopper,Bravo iPad App,Watch,1125,2132358,Friday,2019-03-25
2019-03-31,Superstore,Secret Shopper,Bravo Roku App,Watch,1098,2132358,Sunday,2019-03-25
2019-03-30,Superstore,Secret Shopper,Bravo FireTV App,Watch,1088,2132358,Saturday,2019-03-25
2019-04-01,Superstore,Secret Shopper,Bravo Roku App,Watch,1054,2132358,Monday,2019-04-01
2019-04-11,Superstore,Secret Shopper,Bravo FEP,Watch,1018,2132358,Thursday,2019-04-08
2019-04-07,Superstore,Secret Shopper,Bravo iPhone App,Watch,1013,2132358,Sunday,2019-04-01
2019-04-01,Superstore,Secret Shopper,Bravo iPad App,Watch,1005,2132358,Monday,2019-04-01
2019-04-04,Superstore,Secret Shopper,Bravo iPad App,Watch,1000,2132358,Thursday,2019-04-01
2019-04-08,Superstore,Secret Shopper,Bravo iPad App,Watch,1000,2132358,Monday,2019-04-08
2019-04-04,Superstore,Secret Shopper,Bravo iPhone App,Watch,994,2132358,Thursday,2019-04-01
2019-04-08,Superstore,Secret Shopper,Bravo Roku App,Watch,984,2132358,Monday,2019-04-08
2019-04-09,Superstore,Secret Shopper,Bravo iPhone App,Watch,978,2132358,Tuesday,2019-04-08
2019-04-10,Superstore,Secret Shopper,Bravo iPhone App,Watch,971,2132358,Wednesday,2019-04-08
2019-04-09,Superstore,Secret Shopper,Bravo Chromecast App,Watch,941,2132358,Tuesday,2019-04-08
2019-04-06,Superstore,Secret Shopper,Bravo Android Tablet Apps,Watch,917,2132358,Saturday,2019-04-01
2019-04-05,Superstore,Secret Shopper,Bravo Android Tablet Apps,Watch,913,2132358,Friday,2019-04-01
2019-03-31,Superstore,Secret Shopper,Bravo Android Tablet Apps,Watch,902,2132358,Sunday,2019-03-25
2019-03-31,Superstore,Secret Shopper,Bravo FireTV App,Watch,901,2132358,Sunday,2019-03-25
2019-03-30,Superstore,Secret Shopper,Bravo FEP,Watch,897,2132358,Saturday,2019-03-25
2019-04-10,Superstore,Secret Shopper,Bravo Apple TV App,Watch,878,2132358,Wednesday,2019-04-08
2019-04-04,Superstore,Secret Shopper,Bravo Apple TV App,Watch,875,2132358,Thursday,2019-04-01
2019-04-07,Superstore,Secret Shopper,Bravo FEP,Watch,870,2132358,Sunday,2019-04-01
2019-04-05,Superstore,Secret Shopper,Bravo Chromecast App,Watch,849,2132358,Friday,2019-04-01
2019-04-04,Superstore,Secret Shopper,Bravo Chromecast App,Watch,778,2132358,Thursday,2019-04-01
2019-04-11,Superstore,Secret Shopper,Bravo iPad App,Watch,747,2132358,Thursday,2019-04-08
2019-04-02,Superstore,Secret Shopper,Bravo FireTV App,Watch,743,2132358,Tuesday,2019-04-01
2019-04-12,Superstore,Secret Shopper,Bravo Apple TV App,Watch,729,2132358,Friday,2019-04-08
2019-03-29,Superstore,Secret Shopper,Bravo Roku App,Watch,676,2132358,Friday,2019-03-25
2019-04-05,Superstore,Secret Shopper,Bravo iPad App,Watch,653,2132358,Friday,2019-04-01
2019-04-09,Superstore,Secret Shopper,Bravo Roku App,Watch,652,2132358,Tuesday,2019-04-08
2019-04-08,Superstore,Secret Shopper,Bravo iPhone App,Watch,650,2132358,Monday,2019-04-08
2019-04-03,Superstore,Secret Shopper,Bravo Roku App,Watch,646,2132358,Wednesday,2019-04-01
2019-04-02,Superstore,Secret Shopper,Bravo FEP,Watch,628,2132358,Tuesday,2019-04-01
2019-04-02,Superstore,Secret Shopper,Bravo iPad App,Watch,625,2132358,Tuesday,2019-04-01
2019-03-30,Superstore,Secret Shopper,Bravo iPhone App,Watch,618,2132358,Saturday,2019-03-25
2019-03-29,Superstore,Secret Shopper,Bravo FireTV App,Watch,612,2132358,Friday,2019-03-25
2019-03-31,Superstore,Secret Shopper,Bravo FEP,Watch,551,2132358,Sunday,2019-03-25
2019-04-12,Superstore,Secret Shopper,Bravo FireTV App,Watch,544,2132358,Friday,2019-04-08
2019-04-09,Superstore,Secret Shopper,Bravo FireTV App,Watch,537,2132358,Tuesday,2019-04-08
2019-04-06,Superstore,Secret Shopper,Bravo FEP,Watch,519,2132358,Saturday,2019-04-01
2019-04-01,Superstore,Secret Shopper,Bravo FEP,Watch,507,2132358,Monday,2019-04-01
2019-04-03,Superstore,Secret Shopper,Bravo FireTV App,Watch,460,2132358,Wednesday,2019-04-01
2019-04-12,Superstore,Secret Shopper,Bravo Android Tablet Apps,Watch,460,2132358,Friday,2019-04-08
2019-04-01,Superstore,Secret Shopper,Bravo Apple TV App,Watch,441,2132358,Monday,2019-04-01
2019-04-02,Superstore,Secret Shopper,Bravo Roku App,Watch,438,2132358,Tuesday,2019-04-01
2019-04-08,Superstore,Secret Shopper,Bravo FEP,Watch,434,2132358,Monday,2019-04-08
2019-04-05,Superstore,Secret Shopper,Bravo FireTV App,Watch,401,2132358,Friday,2019-04-01
2019-04-01,Superstore,Secret Shopper,Bravo Android Tablet Apps,Watch,400,2132358,Monday,2019-04-01
2019-04-05,Superstore,Secret Shopper,Bravo Apple TV App,Watch,228,2132358,Friday,2019-04-01
2019-03-31,Superstore,Secret Shopper,Bravo iPhone App,Watch,226,2132358,Sunday,2019-03-25
2019-04-11,Superstore,Secret Shopper,Bravo Android Tablet Apps,Watch,208,2132358,Thursday,2019-04-08
2019-04-10,Superstore,Secret Shopper,Bravo Roku App,Watch,204,2132358,Wednesday,2019-04-08
2019-04-02,Superstore,Secret Shopper,Bravo Android Tablet Apps,Watch,182,2132358,Tuesday,2019-04-01
2019-04-07,Superstore,Secret Shopper,Bravo Android Tablet Apps,Watch,173,2132358,Sunday,2019-04-01
2019-04-12,Superstore,Secret Shopper,Bravo iPad App,Watch,158,2132358,Friday,2019-04-08
2019-04-12,Superstore,Shoplifter,Bravo Chromecast App,Watch,1995,2132358,Friday,2019-04-08
2019-04-02,Superstore,Shoplifter,Dish Anywhere MVPD,MVPD,1975,201100,Tuesday,2019-04-01
2019-04-07,Superstore,Shoplifter,Bravo Android Tablet Apps,Watch,1971,2132358,Sunday,2019-04-01
2019-03-30,Superstore,Shoplifter,Bravo iPhone App,Watch,1964,2132358,Saturday,2019-03-25
2019-04-02,Superstore,Shoplifter,Bravo iPhone App,Watch,1959,2132358,Tuesday,2019-04-01
2019-04-11,Superstore,Shoplifter,Bravo FEP,Watch,1957,2132358,Thursday,2019-04-08
2019-03-31,Superstore,Shoplifter,Bravo FEP,Watch,1953,2132358,Sunday,2019-03-25
2019-04-07,Superstore,Shoplifter,Bravo Apple TV App,Watch,1936,2132358,Sunday,2019-04-01
2019-04-01,Superstore,Shoplifter,Dish Anywhere MVPD,MVPD,1918,201100,Monday,2019-04-01
2019-04-10,Superstore,Shoplifter,Bravo FEP,Watch,1917,2132358,Wednesday,2019-04-08
2019-03-31,Superstore,Shoplifter,Bravo Android Tablet Apps,Watch,1912,2132358,Sunday,2019-03-25
2019-04-09,Superstore,Shoplifter,Bravo iPad App,Watch,1906,2132358,Tuesday,2019-04-08
2019-03-29,Superstore,Shoplifter,Bravo iPhone App,Watch,1905,2132358,Friday,2019-03-25
2019-04-01,Superstore,Shoplifter,Bravo FireTV App,Watch,1902,2132358,Monday,2019-04-01
2019-04-09,Superstore,Shoplifter,Bravo FireTV App,Watch,1894,2132358,Tuesday,2019-04-08
2019-04-03,Superstore,Shoplifter,Comcast Xfinity MVPD,MVPD,1866,201100,Wednesday,2019-04-01
2019-04-03,Superstore,Shoplifter,Bravo FEP,Watch,1866,2132358,Wednesday,2019-04-01
2019-04-10,Superstore,Shoplifter,Bravo Samsung Smart TV App,Watch,1862,2132358,Wednesday,2019-04-08
2019-03-31,Superstore,Shoplifter,Bravo iPhone App,Watch,1858,2132358,Sunday,2019-03-25
2019-04-08,Superstore,Shoplifter,Bravo Android Tablet Apps,Watch,1854,2132358,Monday,2019-04-08
2019-04-02,Superstore,Shoplifter,Bravo Roku App,Watch,1841,2132358,Tuesday,2019-04-01
2019-04-10,Superstore,Shoplifter,Bravo Android Tablet Apps,Watch,1840,2132358,Wednesday,2019-04-08
2019-04-06,Superstore,Shoplifter,Bravo Roku App,Watch,1826,2132358,Saturday,2019-04-01
2019-03-30,Superstore,Shoplifter,Bravo iPad App,Watch,1812,2132358,Saturday,2019-03-25
2019-04-03,Superstore,Shoplifter,Bravo iPhone App,Watch,1772,2132358,Wednesday,2019-04-01
2019-04-11,Superstore,Shoplifter,Bravo FireTV App,Watch,1691,2132358,Thursday,2019-04-08
2019-03-29,Superstore,Shoplifter,Bravo FireTV App,Watch,1652,2132358,Friday,2019-03-25
2019-04-04,Superstore,Shoplifter,Bravo Android Tablet Apps,Watch,1647,2132358,Thursday,2019-04-01
2019-04-09,Superstore,Shoplifter,Bravo FEP,Watch,1647,2132358,Tuesday,2019-04-08
2019-04-04,Superstore,Shoplifter,Bravo Chromecast App,Watch,1614,2132358,Thursday,2019-04-01
2019-04-02,Superstore,Shoplifter,Bravo Apple TV App,Watch,1613,2132358,Tuesday,2019-04-01
2019-04-12,Superstore,Shoplifter,Bravo Android Tablet Apps,Watch,1611,2132358,Friday,2019-04-08
2019-04-08,Superstore,Shoplifter,Bravo Roku App,Watch,1602,2132358,Monday,2019-04-08
2019-04-02,Superstore,Shoplifter,Bravo Android Tablet Apps,Watch,1593,2132358,Tuesday,2019-04-01
2019-04-05,Superstore,Shoplifter,Bravo Roku App,Watch,1591,2132358,Friday,2019-04-01
2019-04-11,Superstore,Shoplifter,Bravo Roku App,Watch,1585,2132358,Thursday,2019-04-08
2019-04-06,Superstore,Shoplifter,Bravo Chromecast App,Watch,1576,2132358,Saturday,2019-04-01
2019-04-08,Superstore,Shoplifter,Bravo Apple TV App,Watch,1575,2132358,Monday,2019-04-08
2019-04-05,Superstore,Shoplifter,Bravo FEP,Watch,1563,2132358,Friday,2019-04-01
2019-03-29,Superstore,Shoplifter,Bravo FEP,Watch,1557,2132358,Friday,2019-03-25
2019-03-30,Superstore,Shoplifter,Bravo Roku App,Watch,1552,2132358,Saturday,2019-03-25
2019-04-09,Superstore,Shoplifter,Bravo Samsung Smart TV App,Watch,1485,2132358,Tuesday,2019-04-08
2019-04-01,Superstore,Shoplifter,Bravo FEP,Watch,1483,2132358,Monday,2019-04-01
2019-04-07,Superstore,Shoplifter,Bravo Roku App,Watch,1461,2132358,Sunday,2019-04-01
2019-04-11,Superstore,Shoplifter,Bravo Android Tablet Apps,Watch,1457,2132358,Thursday,2019-04-08
2019-04-10,Superstore,Shoplifter,Bravo Roku App,Watch,1386,2132358,Wednesday,2019-04-08
2019-04-02,Superstore,Shoplifter,Bravo FEP,Watch,1365,2132358,Tuesday,2019-04-01
2019-04-06,Superstore,Shoplifter,Bravo Apple TV App,Watch,1334,2132358,Saturday,2019-04-01
2019-04-07,Superstore,Shoplifter,Bravo Chromecast App,Watch,1327,2132358,Sunday,2019-04-01
2019-04-09,Superstore,Shoplifter,Comcast Xfinity MVPD,MVPD,1303,201100,Tuesday,2019-04-08
2019-04-04,Superstore,Shoplifter,Comcast Xfinity MVPD,MVPD,1300,201100,Thursday,2019-04-01
2019-04-07,Superstore,Shoplifter,Bravo iPhone App,Watch,1284,2132358,Sunday,2019-04-01
2019-04-07,Superstore,Shoplifter,Bravo iPad App,Watch,1238,2132358,Sunday,2019-04-01
2019-04-02,Superstore,Shoplifter,Bravo FireTV App,Watch,1234,2132358,Tuesday,2019-04-01
2019-03-29,Superstore,Shoplifter,Bravo Chromecast App,Watch,1215,2132358,Friday,2019-03-25
2019-04-12,Superstore,Shoplifter,Bravo iPad App,Watch,1197,2132358,Friday,2019-04-08
2019-04-09,Superstore,Shoplifter,Bravo Android Tablet Apps,Watch,1183,2132358,Tuesday,2019-04-08
2019-04-08,Superstore,Shoplifter,Bravo Samsung Smart TV App,Watch,1180,2132358,Monday,2019-04-08
2019-04-06,Superstore,Shoplifter,Bravo iPad App,Watch,1151,2132358,Saturday,2019-04-01
2019-04-07,Superstore,Shoplifter,Bravo FEP,Watch,1139,2132358,Sunday,2019-04-01
2019-04-05,Superstore,Shoplifter,Bravo iPad App,Watch,1126,2132358,Friday,2019-04-01
2019-03-29,Superstore,Shoplifter,Bravo Roku App,Watch,1122,2132358,Friday,2019-03-25
2019-04-12,Superstore,Shoplifter,Bravo Roku App,Watch,1105,2132358,Friday,2019-04-08
2019-04-11,Superstore,Shoplifter,Bravo Apple TV App,Watch,1104,2132358,Thursday,2019-04-08
2019-03-31,Superstore,Shoplifter,Bravo FireTV App,Watch,1070,2132358,Sunday,2019-03-25
2019-04-10,Superstore,Shoplifter,Bravo Apple TV App,Watch,1070,2132358,Wednesday,2019-04-08
2019-04-04,Superstore,Shoplifter,Bravo FEP,Watch,1062,2132358,Thursday,2019-04-01
2019-04-11,Superstore,Shoplifter,Bravo iPhone App,Watch,1058,2132358,Thursday,2019-04-08
2019-04-10,Superstore,Shoplifter,Comcast Xfinity MVPD,MVPD,1057,201100,Wednesday,2019-04-08
2019-04-10,Superstore,Shoplifter,Bravo FireTV App,Watch,1055,2132358,Wednesday,2019-04-08
2019-04-01,Superstore,Shoplifter,Bravo iPad App,Watch,1048,2132358,Monday,2019-04-01
2019-04-04,Superstore,Shoplifter,Bravo iPhone App,Watch,1038,2132358,Thursday,2019-04-01
2019-04-04,Superstore,Shoplifter,Bravo Roku App,Watch,1036,2132358,Thursday,2019-04-01
2019-04-08,Superstore,Shoplifter,Bravo FEP,Watch,1035,2132358,Monday,2019-04-08
2019-04-08,Superstore,Shoplifter,Bravo FireTV App,Watch,1035,2132358,Monday,2019-04-08
2019-04-04,Superstore,Shoplifter,Bravo iPad App,Watch,1007,2132358,Thursday,2019-04-01
2019-04-04,Superstore,Shoplifter,Bravo Samsung Smart TV App,Watch,1000,2132358,Thursday,2019-04-01
2019-03-30,Superstore,Shoplifter,Bravo FireTV App,Watch,989,2132358,Saturday,2019-03-25
2019-04-08,Superstore,Shoplifter,Bravo iPhone App,Watch,988,2132358,Monday,2019-04-08
2019-04-12,Superstore,Shoplifter,Bravo iPhone App,Watch,975,2132358,Friday,2019-04-08
2019-04-03,Superstore,Shoplifter,Bravo Android Tablet Apps,Watch,959,2132358,Wednesday,2019-04-01
2019-04-07,Superstore,Shoplifter,Bravo FireTV App,Watch,939,2132358,Sunday,2019-04-01
2019-04-09,Superstore,Shoplifter,Bravo Roku App,Watch,927,2132358,Tuesday,2019-04-08
2019-04-06,Superstore,Shoplifter,Bravo Samsung Smart TV App,Watch,917,2132358,Saturday,2019-04-01
2019-04-03,Superstore,Shoplifter,Bravo FireTV App,Watch,898,2132358,Wednesday,2019-04-01
2019-04-03,Superstore,Shoplifter,Bravo iPad App,Watch,897,2132358,Wednesday,2019-04-01
2019-04-05,Superstore,Shoplifter,Bravo iPhone App,Watch,894,2132358,Friday,2019-04-01
2019-03-30,Superstore,Shoplifter,Bravo Apple TV App,Watch,886,2132358,Saturday,2019-03-25
2019-04-12,Superstore,Shoplifter,Bravo FEP,Watch,866,2132358,Friday,2019-04-08
2019-04-12,Superstore,Shoplifter,Comcast Xfinity MVPD,MVPD,796,201100,Friday,2019-04-08
2019-04-09,Superstore,Shoplifter,Bravo iPhone App,Watch,791,2132358,Tuesday,2019-04-08
2019-04-11,Superstore,Shoplifter,Comcast Xfinity MVPD,MVPD,773,201100,Thursday,2019-04-08
2019-03-31,Superstore,Shoplifter,Bravo Apple TV App,Watch,765,2132358,Sunday,2019-03-25
2019-04-11,Superstore,Shoplifter,Bravo iPad App,Watch,755,2132358,Thursday,2019-04-08
2019-04-06,Superstore,Shoplifter,Bravo FireTV App,Watch,741,2132358,Saturday,2019-04-01
2019-03-30,Superstore,Shoplifter,Bravo Android Tablet Apps,Watch,737,2132358,Saturday,2019-03-25
2019-04-01,Superstore,Shoplifter,Bravo Apple TV App,Watch,723,2132358,Monday,2019-04-01
2019-04-08,Superstore,Shoplifter,Comcast Xfinity MVPD,MVPD,712,201100,Monday,2019-04-08
2019-04-06,Superstore,Shoplifter,Bravo FEP,Watch,704,2132358,Saturday,2019-04-01
2019-04-08,Superstore,Shoplifter,Bravo iPad App,Watch,699,2132358,Monday,2019-04-08
2019-04-01,Superstore,Shoplifter,Bravo Android TV App,Watch,670,2132358,Monday,2019-04-01
2019-04-05,Superstore,Shoplifter,Bravo Android Tablet Apps,Watch,660,2132358,Friday,2019-04-01
2019-04-01,Superstore,Shoplifter,Bravo Android Tablet Apps,Watch,656,2132358,Monday,2019-04-01
2019-03-31,Superstore,Shoplifter,Bravo iPad App,Watch,635,2132358,Sunday,2019-03-25
2019-04-04,Superstore,Shoplifter,Bravo Apple TV App,Watch,632,2132358,Thursday,2019-04-01
2019-04-10,Superstore,Shoplifter,Bravo iPhone App,Watch,626,2132358,Wednesday,2019-04-08
2019-03-29,Superstore,Shoplifter,Comcast Xfinity MVPD,MVPD,610,201100,Friday,2019-03-25
2019-04-01,Superstore,Shoplifter,Bravo Roku App,Watch,601,2132358,Monday,2019-04-01
2019-04-01,Superstore,Shoplifter,Bravo iPhone App,Watch,597,2132358,Monday,2019-04-01
2019-03-29,Superstore,Shoplifter,Bravo Android Tablet Apps,Watch,574,2132358,Friday,2019-03-25
2019-04-05,Superstore,Shoplifter,Bravo FireTV App,Watch,567,2132358,Friday,2019-04-01
2019-04-03,Superstore,Shoplifter,Bravo Roku App,Watch,551,2132358,Wednesday,2019-04-01
2019-03-30,Superstore,Shoplifter,Bravo FEP,Watch,542,2132358,Saturday,2019-03-25
2019-03-31,Superstore,Shoplifter,Comcast Xfinity MVPD,MVPD,484,201100,Sunday,2019-03-25
2019-04-05,Superstore,Shoplifter,Bravo Apple TV App,Watch,430,2132358,Friday,2019-04-01
2019-04-12,Superstore,Shoplifter,Bravo Apple TV App,Watch,408,2132358,Friday,2019-04-08
2019-04-06,Superstore,Shoplifter,Bravo iPhone App,Watch,380,2132358,Saturday,2019-04-01
2019-04-02,Superstore,Shoplifter,Bravo iPad App,Watch,379,2132358,Tuesday,2019-04-01
2019-04-07,Superstore,Shoplifter,Bravo Samsung Smart TV App,Watch,325,2132358,Sunday,2019-04-01
2019-04-10,Superstore,Shoplifter,Bravo Chromecast App,Watch,300,2132358,Wednesday,2019-04-08
2019-03-29,Superstore,Shoplifter,Bravo iPad App,Watch,298,2132358,Friday,2019-03-25
2019-03-30,Superstore,Shoplifter,Bravo Chromecast App,Watch,261,2132358,Saturday,2019-03-25
2019-04-12,Superstore,Shoplifter,Bravo FireTV App,Watch,261,2132358,Friday,2019-04-08
2019-04-03,Superstore,Shoplifter,Bravo Apple TV App,Watch,247,2132358,Wednesday,2019-04-01
2019-03-31,Superstore,Shoplifter,Bravo Roku App,Watch,236,2132358,Sunday,2019-03-25
2019-03-29,Superstore,Shoplifter,Bravo Apple TV App,Watch,179,2132358,Friday,2019-03-25
2019-04-10,Superstore,Shoplifter,Bravo iPad App,Watch,176,2132358,Wednesday,2019-04-08
2019-04-04,Superstore,Shoplifter,Bravo FireTV App,Watch,172,2132358,Thursday,2019-04-01
2019-03-30,Superstore,Shoplifter,Comcast Xfinity MVPD,MVPD,125,201100,Saturday,2019-03-25
2019-04-06,Superstore,Shoplifter,Bravo Android Tablet Apps,Watch,122,2132358,Saturday,2019-04-01
2019-04-09,Superstore,Shoplifter,Bravo Apple TV App,Watch,101,2132358,Tuesday,2019-04-08
2019-04-08,Superstore,Shots and Salsa,Bravo Android Tablet Apps,Watch,1972,2132358,Monday,2019-04-08
2019-04-11,Superstore,Shots and Salsa,Bravo iPad App,Watch,1969,2132358,Thursday,2019-04-08
2019-04-07,Superstore,Shots and Salsa,Bravo FireTV App,Watch,1967,2132358,Sunday,2019-04-01
2019-04-05,Superstore,Shots and Salsa,Bravo FEP,Watch,1958,2132358,Friday,2019-04-01
2019-03-29,Superstore,Shots and Salsa,Bravo Apple TV App,Watch,1952,2132358,Friday,2019-03-25
2019-04-11,Superstore,Shots and Salsa,Bravo Android Tablet Apps,Watch,1948,2132358,Thursday,2019-04-08
2019-04-02,Superstore,Shots and Salsa,Bravo iPad App,Watch,1936,2132358,Tuesday,2019-04-01
2019-04-05,Superstore,Shots and Salsa,Bravo FireTV App,Watch,1923,2132358,Friday,2019-04-01
2019-04-11,Superstore,Shots and Salsa,Bravo FEP,Watch,1905,2132358,Thursday,2019-04-08
2019-04-03,Superstore,Shots and Salsa,Bravo FireTV App,Watch,1877,2132358,Wednesday,2019-04-01
2019-03-29,Superstore,Shots and Salsa,Bravo FEP,Watch,1851,2132358,Friday,2019-03-25
2019-03-31,Superstore,Shots and Salsa,Bravo iPad App,Watch,1850,2132358,Sunday,2019-03-25
2019-03-31,Superstore,Shots and Salsa,Bravo Roku App,Watch,1836,2132358,Sunday,2019-03-25
2019-04-12,Superstore,Shots and Salsa,Bravo iPad App,Watch,1827,2132358,Friday,2019-04-08
2019-03-30,Superstore,Shots and Salsa,Bravo Chromecast App,Watch,1816,2132358,Saturday,2019-03-25
2019-03-30,Superstore,Shots and Salsa,Bravo iPhone App,Watch,1798,2132358,Saturday,2019-03-25
2019-04-04,Superstore,Shots and Salsa,Bravo FEP,Watch,1777,2132358,Thursday,2019-04-01
2019-04-03,Superstore,Shots and Salsa,Bravo Android Tablet Apps,Watch,1773,2132358,Wednesday,2019-04-01
2019-03-30,Superstore,Shots and Salsa,Comcast Xfinity MVPD,MVPD,1754,201100,Saturday,2019-03-25
2019-04-12,Superstore,Shots and Salsa,Bravo FireTV App,Watch,1743,2132358,Friday,2019-04-08
2019-04-08,Superstore,Shots and Salsa,Comcast Xfinity MVPD,MVPD,1742,201100,Monday,2019-04-08
2019-04-10,Superstore,Shots and Salsa,Bravo iPhone App,Watch,1712,2132358,Wednesday,2019-04-08
2019-03-30,Superstore,Shots and Salsa,Bravo FireTV App,Watch,1711,2132358,Saturday,2019-03-25
2019-04-10,Superstore,Shots and Salsa,Bravo FEP,Watch,1699,2132358,Wednesday,2019-04-08
2019-04-09,Superstore,Shots and Salsa,Bravo iPad App,Watch,1671,2132358,Tuesday,2019-04-08
2019-04-01,Superstore,Shots and Salsa,Bravo FireTV App,Watch,1649,2132358,Monday,2019-04-01
2019-04-10,Superstore,Shots and Salsa,Bravo Apple TV App,Watch,1647,2132358,Wednesday,2019-04-08
2019-04-05,Superstore,Shots and Salsa,Bravo Android Tablet Apps,Watch,1641,2132358,Friday,2019-04-01
2019-04-11,Superstore,Shots and Salsa,Bravo iPhone App,Watch,1599,2132358,Thursday,2019-04-08
2019-03-29,Superstore,Shots and Salsa,Bravo FireTV App,Watch,1562,2132358,Friday,2019-03-25
2019-04-06,Superstore,Shots and Salsa,Bravo Samsung Smart TV App,Watch,1558,2132358,Saturday,2019-04-01
